Bank/App Name,Rating,Date,Review Text,Review ID,Source
Dashen Bank,5,2025-04-21,I love it. one of the best mobile banking app in the banking industry,50117391-aa47-4c25-b9fa-bda3a861d922,Google Play Store
Dashen Bank,5,2025-04-30,"Best UI mobile banking app, props to design team",222e6a10-b3df-421c-83ae-1ff05ec40496,Google Play Store
Dashen Bank,5,2025-05-31,Massive upgrade from the Amole app.,caf4a80c-85db-4b49-ab9c-a0b55e152317,Google Play Store
Dashen Bank,5,2025-05-22,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",bb72bc30-a3bb-468f-ad15-1ca88c7897ae,Google Play Store
Dashen Bank,5,2025-04-23,This is the best banking app ever. I recommend everyone to use it.,49c926f1-3b4f-48af-8fab-ce09046e20cc,Google Play Store
Dashen Bank,4,2025-05-31,this app better than Amole . but the biometric on new update doesn't work,5e6ff839-abc2-4b30-a8b4-e0f331da29d1,Google Play Store
Dashen Bank,5,2025-04-21,A fantastic product!! keep the good work.,a1a3c20b-aef3-474d-b045-c700d6fae1bc,Google Play Store
Dashen Bank,5,2025-04-22,Great for everyday banking and payments on the go,be4677cc-1140-4ab6-b785-420638e0d7ba,Google Play Store
Dashen Bank,1,2025-04-28,Its slow when i try to see the Recent Transaction and stucked,9f0dddc5-58fa-4637-9a98-414044aa8bd0,Google Play Store
Dashen Bank,5,2025-04-21,"easy &,simple to use",fdcc34cc-699d-46ba-bcde-69f82e340aa4,Google Play Store
Dashen Bank,5,2025-04-22,its features are so dynamic,9dd7083b-d295-42f5-b18f-f11dc02839a7,Google Play Store
Dashen Bank,5,2025-04-21,Dashen supper App is the most useful app for our customers,34f021e1-7017-44b8-b630-9d1dc75bf1db,Google Play Store
Dashen Bank,5,2025-04-21,convenient and fast,8a3f027a-9427-4cd2-901b-6fff9659d994,Google Play Store
Dashen Bank,5,2025-04-21,excellent mobile banking app,99157497-80f6-4302-9987-a61fb2d35d8b,Google Play Store
Dashen Bank,5,2025-04-21,wawwwww what nice super app !!keep it up dashen bank !!,1e865933-282f-4ea1-98f5-98c08d95a40f,Google Play Store
Dashen Bank,5,2025-04-21,"This app has everything I was looking for, dashen is becoming a grandmaster.",8cd152ac-79ad-4248-8a85-574943011aa6,Google Play Store
Dashen Bank,5,2025-03-19,"best ever digital banking sector essay for understanding ,smart and convince for using",043ba0ce-d496-4f1c-bcf7-ae23c275d5a6,Google Play Store
Dashen Bank,5,2025-05-18,The best app ever in finance sector,a36489c7-0091-4e07-897f-78168bcb64b4,Google Play Store
Dashen Bank,5,2025-02-14,"Dashen Super app is secure, very easy to use and has more services uniquely like budgeting, chat, IPS...",62a49d95-3dee-4d62-9b5a-cceff329af48,Google Play Store
Dashen Bank,5,2025-01-14,Really the app looks like amazing. I can't wait to activate in the morning.,10271bb9-ee08-42d4-9c57-b33258ad1358,Google Play Store
Dashen Bank,1,2025-02-03,Excellent app ever but it needs improvement on speed and transaction lists,6b838917-bb83-44e6-8ebf-c052a041d168,Google Play Store
Dashen Bank,5,2025-01-15,It is so far so good it has a unique features than telebirr good job Dashen,ac0cc36a-ecb8-4a17-b329-1f66502b5336,Google Play Store
Dashen Bank,5,2025-02-14,Amazing and user friendly supper app and looking forward the additional features,f4f64316-a28a-464b-aba8-c9279ef1fa1f,Google Play Store
Dashen Bank,5,2025-01-17,"It is a very wonderful work that has saved its time. That is why it is ""Always one step ahead!""",42006315-95d0-4ccb-9a5c-a7ac1053d977,Google Play Store
Dashen Bank,1,2025-02-16,I don't know what happens but the application is not send verification pass code you should fix that,88d57ce9-5ba3-4d52-aaba-18c92e2cbbc8,Google Play Store
Dashen Bank,5,2025-01-31,"Dashen super app is easy to use, fast and robust",e6ac68ac-bbdb-43ec-9987-081c36a2ca8a,Google Play Store
Dashen Bank,5,2025-02-27,I wish dark mode feature is add as an option but it's good app,c7dccd52-ade3-4496-a9d1-f52e3af60664,Google Play Store
Dashen Bank,5,2025-04-22,"#dashen super app is easy to use, secure & fast transaction😍",d7f04f13-06de-4c04-b616-a7ecbb6dd8b4,Google Play Store
Dashen Bank,4,2025-05-10,"This App makes digital banking effortless and convenient. User-friendly interface, secure transactions, and excellent features for managing finances efficiently.",6fbffae4-0ab6-4bc9-a758-204abc102d89,Google Play Store
Dashen Bank,5,2025-04-23,it is incredible product.,2d86848c-b71b-4419-871c-42ad60f1abfe,Google Play Store
Dashen Bank,5,2025-04-23,"It's an amazing app, experience it!!",7b265fe3-1e03-425b-9b06-41bafe966fc3,Google Play Store
Dashen Bank,5,2025-04-21,it is the most amazing mobile app,f0c3ab74-087f-43bd-ab00-fe80b34e864a,Google Play Store
Dashen Bank,5,2025-04-14,So far so good! their in person customer service is amazing 👏,71670dbe-1de7-4384-822f-cc47f95185d8,Google Play Store
Dashen Bank,5,2025-01-13,"Waw Great and innovated,user friendly, always one step ahead",cad7278a-410d-4eed-805d-d1a942009cc3,Google Play Store
Dashen Bank,5,2025-04-21,Best- in-class app.,386c3a7b-275d-436c-a83b-af805c1cc4ac,Google Play Store
Dashen Bank,1,2025-04-27,why do i have to change a pin number i use my finger print so dummy,cbfa6f44-6387-46f5-8c57-005106a7f33f,Google Play Store
Dashen Bank,5,2025-04-21,this is what we expect to get service Dashen Bank always like his slogan,b88fa79d-d681-4e41-8994-88bd84e50d24,Google Play Store
Dashen Bank,5,2025-04-21,amazing app really i loved it .that's why we say dashen bank is one stap ahead. It's the best mobile application that should be on every phone.,70756dbd-4ae2-40b8-b814-a6b322d9ea0b,Google Play Store
Dashen Bank,5,2025-04-21,"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",6c78dd1a-b338-4892-8821-27329e6a37cb,Google Play Store
Dashen Bank,3,2025-04-01,It is very easy to use and powerful application.,0849d6e7-3240-430d-9fcf-d6be127a5ac0,Google Play Store
Dashen Bank,2,2025-03-06,The speed is too slow. Need some improvements.,212c339b-807a-4c89-b5b1-cb9ab844f676,Google Play Store
Dashen Bank,5,2025-04-29,dashen super app is secure band very easy,153295c5-2630-4a84-9d1e-18ac73eca0c1,Google Play Store
Dashen Bank,5,2025-04-21,A Good and fast supper app thanks for dashen bank,6a9d5447-10d8-4f6e-abc9-7a3f0ba909f6,Google Play Store
Dashen Bank,5,2025-01-14,Applause 👏 Dashen Bank. One of the best super app inorder to pay easily and securely. One step a head.,89e162a6-9481-4780-9219-e1ff91ca232e,Google Play Store
Dashen Bank,2,2025-04-02,why does it ask me for both pin and opt even the opt is touch let alone both,0af7f66d-ac1b-46c8-866a-afbed0f5ed57,Google Play Store
Dashen Bank,5,2025-04-21,"It's an amazing app that is up-to-date with the times, wow wow",80908e03-2856-4e22-84ed-a70b53d96a41,Google Play Store
Dashen Bank,5,2025-04-22,fast &Friendly user Application.,e0e5b98d-5942-4c79-8610-4206edfdf353,Google Play Store
Dashen Bank,5,2025-03-31,"Waw, It's amazing app. thank you Dashen Bank.",afa8745f-7dad-4bdd-9e5b-0d7c19057f9e,Google Play Store
Dashen Bank,5,2025-04-21,Dashen supper app is the most special. ይምቾቱ ይለያያል!!!!,0e4cf42b-eb22-4a9d-b2f9-e99cfc55dd8b,Google Play Store
Dashen Bank,5,2025-04-24,Very easy and Fast.,125057ca-c7fb-4c34-a7d1-a2cbe0d1b369,Google Play Store
Dashen Bank,5,2025-04-22,It is an amazing application that meets the needs of customers.,f6ad312f-15c3-43bb-b291-f8a8e35e331e,Google Play Store
Dashen Bank,5,2025-05-31,very good for this app,c25b35d2-35dd-4347-a520-99471d7b1066,Google Play Store
Dashen Bank,5,2025-05-14,awesome app keep going,f14bbcf2-d3c7-4eb9-bf61-b8be931c023f,Google Play Store
Dashen Bank,5,2025-04-21,very comfortable app keep it,adb74398-cf2d-4c18-aff4-72412cfe8c51,Google Play Store
Dashen Bank,5,2025-04-21,Wow! like his name Super App...,f539096f-c091-4424-9f29-8b1de5bcd809,Google Play Store
Dashen Bank,1,2025-04-10,"The app is not working properly, I have been using it.",3371e672-aa09-45c0-9ae6-ec3d4e3e827a,Google Play Store
Dashen Bank,5,2025-05-08,excellent game changer App,f2852962-b983-44af-b296-241a3373477f,Google Play Store
Dashen Bank,1,2025-04-04,it's very disappointing fix it as soon as possible not expected from dashin bank fix it,971db897-312b-4560-998a-aaf867c9aba0,Google Play Store
Dashen Bank,5,2025-04-30,Dashen bank always one step ahead,d744a029-1173-4a4b-b7f9-7c294f6fbd5d,Google Play Store
Dashen Bank,5,2025-04-21,"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",6098f0f8-c13e-4cd3-a595-25b234b6a05f,Google Play Store
Dashen Bank,5,2025-04-22,the best Supper App ever,3e0e6df3-cb63-4503-8434-e1fb0bb790d1,Google Play Store
Dashen Bank,1,2025-05-26,very useful App,37afb22a-56f0-429c-9bab-41e39e524f29,Google Play Store
Dashen Bank,5,2025-04-19,waw no idea the best app.,1806822b-7539-4ec1-bb6e-52d6a9786ee0,Google Play Store
Dashen Bank,5,2025-01-15,"A lightweight,catchy and smooth app",ce7153a9-77e9-41b8-9b70-ab9e15ef3fca,Google Play Store
Dashen Bank,4,2025-02-13,One star deducted for not to able to transfer to telebirr.,15e7f782-ce40-4927-a035-f0f73b2b5631,Google Play Store
Dashen Bank,4,2025-02-10,"Simple, Fast and Easy ⭐⭐⭐🎉",a18d6971-00fe-4bc1-b303-7c47e6ab410b,Google Play Store
Dashen Bank,3,2025-03-08,Add the option to send money to any telebirr account like amole does.,7126c191-fb47-4ed3-ace7-3a6784d5a298,Google Play Store
Dashen Bank,5,2025-04-21,A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,9937695e-7675-41d4-a60d-2fee72cb4b3c,Google Play Store
Dashen Bank,5,2025-01-30,Dashen bank super app for easy life.,d2f0062a-2be2-4fac-81d9-f9dd2a8f9a27,Google Play Store
Dashen Bank,5,2025-01-22,Fastest and easy to use,4497c57a-d9e7-4447-87d8-37a117332356,Google Play Store
Dashen Bank,2,2025-03-11,The app is good but it ask update every week so tiring,3a7cd664-6247-442c-b273-a913dc7cc30b,Google Play Store
Dashen Bank,5,2025-02-04,I am so thankful for having this best app Dashen one step ahead,d1c22383-7e9c-4130-923f-b69817109b3b,Google Play Store
Dashen Bank,5,2025-01-16,Always one step ahead! What a masterpiece.,90d2468b-101a-4006-ae49-d07185b49594,Google Play Store
Dashen Bank,1,2025-02-02,"It does not work functional ,",5bd1a772-544e-4524-a5bc-aa7b5d86f3fd,Google Play Store
Dashen Bank,5,2025-01-14,Faster and userfriendly,871a74e7-f701-4c92-83e1-d6bc659a397d,Google Play Store
Dashen Bank,5,2025-01-14,It looks good and simple to use,30ebc149-910a-41be-ac92-fd4e9e002fd1,Google Play Store
Dashen Bank,4,2025-02-06,On Transaction page only show sent Transaction. Try to include received transaction.,ede1dfcb-1c62-403f-8d8c-0cebc9f600ca,Google Play Store
Dashen Bank,5,2025-01-30,it was amazing app.....thank you dashen bank....,173957b9-fba2-4a7e-b9bc-ec34bbe0b52a,Google Play Store
Dashen Bank,5,2025-01-21,Exellent app with exellent banking system and exellent bank ever,0a6d9811-4c0c-4ac6-9533-0f71215e1a9e,Google Play Store
Dashen Bank,5,2025-04-21,A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,e84b7866-5a17-40c7-affc-1a44702a7227,Google Play Store
Dashen Bank,5,2025-04-22,i love this app esp 3 click that make e-commerce easier and convinient.,872c07eb-b111-4701-b263-c11d17dea1c7,Google Play Store
Dashen Bank,5,2025-04-21,"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",5b63a17e-0903-47f6-b8da-cb1c7346ad56,Google Play Store
Dashen Bank,1,2025-05-03,it seems me logging out within minutes,f4d24779-931e-4cfd-a622-92dfcb654d3d,Google Play Store
Dashen Bank,5,2025-04-21,"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",f37a6b6d-6879-4d35-80ba-64d2c96fa749,Google Play Store
Dashen Bank,5,2025-03-26,Very good app that like it too. B/c it is very fast and easy to use.,008fc909-9a69-40fd-9eee-cce9d3144fe9,Google Play Store
Dashen Bank,5,2025-04-21,"All in one, that is it 👌",8697f174-08de-481a-8bbd-9619e90719e6,Google Play Store
Dashen Bank,5,2025-02-01,all of dashen bank customers use the application it is good to use,030ff419-ef33-4724-afcc-3ca530dab0f5,Google Play Store
Dashen Bank,5,2025-04-21,best mobile banking application,63f87ad6-81fd-41ce-ac38-3fa11b0db062,Google Play Store
Dashen Bank,5,2025-04-21,best mobile banking application,9386a998-e31b-4518-b44f-8ddde2d80f82,Google Play Store
Dashen Bank,5,2025-01-17,“Life-changing!” I can’t imagine going back to traditional banking after using this app. It’s so convenient.,b969925e-d6eb-4620-9bb2-6a7868cc4d57,Google Play Store
Dashen Bank,1,2025-02-14,This app doesn't work on my phone my phone is Samsung Galaxy s7 android version 9 All other financial apps work like telebirr CBE M_pesa...,30cdf34a-c7e8-4573-b51d-920e576eb5a9,Google Play Store
Dashen Bank,5,2025-05-01,faster than this version,0472c5b5-9fd3-49be-80f6-cca83ad918e5,Google Play Store
Dashen Bank,5,2025-03-11,It good and easy to use,d797e094-d6fb-4ead-b33a-980b9c5fb93d,Google Play Store
Dashen Bank,5,2025-01-16,The most good app and easy,21885f99-6abd-43d1-8bda-9b9c135a01ed,Google Play Store
Dashen Bank,5,2025-04-21,"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",de603128-030e-4e5b-9bda-38e74813ad2d,Google Play Store
Dashen Bank,5,2025-04-21,I appreciate that Dashen Bank takes lifestyle services into account.,032354de-55bf-4025-989e-d3b8c5b0f7f0,Google Play Store
Dashen Bank,5,2025-01-14,oh nice!!! i wish it's very nice app,e29fbbc4-6bf3-4ee8-82c7-bec09e75ae63,Google Play Store
Dashen Bank,1,2025-03-26,too slow to use.,122c3323-11c7-4f8e-a842-57272e0b80e3,Google Play Store
Dashen Bank,5,2025-05-13,what a helpful app!!!!,a1414451-a015-4553-a023-e2f4c2d8cfb9,Google Play Store
Dashen Bank,4,2025-03-13,The app is good but it has no USSD option,b2730fe5-571b-4fcd-8a66-24f872b7b8bb,Google Play Store
Dashen Bank,5,2025-04-21,it's a hestorical app. in the bank industry.,427aa626-93a9-4faf-899a-d519952b4baa,Google Play Store
Dashen Bank,5,2025-04-22,It is the best application!!!,aba6145f-bd70-43dd-ae4e-46e73fde8a82,Google Play Store
Dashen Bank,5,2025-04-21,Better and inclusive app!,e18544eb-d622-47eb-8d7d-ef3bf4df0a10,Google Play Store
Dashen Bank,1,2025-03-20,it's Be Come Busy &not working good,07855205-ebce-419e-ab28-34d0a7b7373e,Google Play Store
Dashen Bank,5,2025-04-10,it is very good app,1048668b-fdd7-488f-bd6b-83f3586915eb,Google Play Store
Dashen Bank,2,2025-05-17,"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,85c0cebd-10ec-4dd1-9e5b-647b9012acf4,Google Play Store
Dashen Bank,5,2025-01-15,Small size with vast features and functionalities.,7340ad46-01ce-4b28-9d5a-680a7ea387b2,Google Play Store
Dashen Bank,5,2025-04-21,very easy and flexible app.,f6f345d9-913f-4923-93af-c3430d22d4ac,Google Play Store
Dashen Bank,1,2025-05-22,it is not as good as to the other mobile bank app.,9a583630-4540-44cb-8488-cf58211da392,Google Play Store
Dashen Bank,5,2025-01-14,The best Banking app I have ever seen,7bb4cd6c-66c5-4ac6-bae7-4231c6e67f3d,Google Play Store
Dashen Bank,5,2025-01-15,Always one step a head!,f86b4755-e62d-4f13-86f5-adf5bdf4105a,Google Play Store
Dashen Bank,5,2025-01-18,I hope it will be better than amole,80794c1d-2e9b-4fdf-88e6-c4bee65e5f94,Google Play Store
Dashen Bank,5,2025-01-11,"Like Me, I Hope It Works Better Than Before.",60f2b9c0-9fc9-49d9-97c8-7c1f9aca05fe,Google Play Store
Dashen Bank,5,2025-02-18,Super smart app.,e13bd7ee-f36d-422a-9341-7e55733d5971,Google Play Store
Dashen Bank,5,2025-01-15,Great App Well done Dashen Bank,b6417689-7817-4d01-9dac-77337118d8a5,Google Play Store
Dashen Bank,5,2025-01-15,Always one step forward,c6e938b5-244e-472c-ade8-811e02984c65,Google Play Store
Dashen Bank,5,2025-02-13,it's amazing app i have seen ever,7a363704-a9b9-4805-99ce-288543537fc5,Google Play Store
Dashen Bank,5,2025-01-20,Needs some improvement,495ede3b-26fc-497e-8409-7717affaf3f6,Google Play Store
Dashen Bank,5,2025-01-16,Better Move to catch the competition up👍,0883eae9-8a3c-4c12-9c99-ce6945b4538b,Google Play Store
Dashen Bank,3,2025-02-06,"Good app, bad security",da386798-3db3-4e83-96b1-1444618f9e9b,Google Play Store
Dashen Bank,5,2025-01-17,Dashen yichalal. Ewnetem one step a head,c24e4faf-305a-47b2-bf62-94319d984e61,Google Play Store
Dashen Bank,5,2025-01-19,Amazing super app,0c12111e-1b8a-461f-966b-125e58c6075e,Google Play Store
Dashen Bank,2,2025-01-23,I only see white page,ee7cd878-3cf8-41b7-b8e9-e30c5db69704,Google Play Store
Dashen Bank,5,2025-01-13,Always one step ahead,7ed6c112-916c-44c2-b0ae-af2ff9d8c58f,Google Play Store
Dashen Bank,5,2025-05-09,its the best ever,8d1d472b-2bae-4749-b089-5632108ade02,Google Play Store
Dashen Bank,5,2025-03-17,The best App of all,d9e806c8-38ac-4376-8317-16692333e2dd,Google Play Store
Dashen Bank,5,2025-01-30,Excellent UI/UX and beyond Banking services👍👍,b7ba023c-3a56-4fa5-8f30-8fcce982b8ef,Google Play Store
Dashen Bank,5,2025-04-21,It keep my time to pay my bills and I generate my satment easily,867ceac0-2b05-4261-86c0-093b58ea0553,Google Play Store
Dashen Bank,5,2025-04-21,"Good actually , but it have to WORK when developer option is on 🙏",67218c11-6089-4be4-a26b-801ef1c9df87,Google Play Store
Dashen Bank,1,2025-05-27,useless app ever loading take long,115f7455-45c0-483c-b690-0e83dada584b,Google Play Store
Dashen Bank,5,2025-05-02,yes i want dashen super open,4e018789-e27b-4b7c-b1d4-f79dd0affa68,Google Play Store
Dashen Bank,5,2025-03-08,Wow Excellent app,9f23d18f-937a-44d7-8e52-9808841d887f,Google Play Store
Dashen Bank,5,2025-04-04,why dashen bank workers hidden my ATM Card 🏧?it's a big problem to me,86d03988-70ec-4dfa-a24c-9fb492fd62d7,Google Play Store
Dashen Bank,5,2025-02-12,Keep up the good work and pleas add water and electric utility payment,2b6f2fa5-b5ce-4c1c-adc5-b21429979ae7,Google Play Store
Dashen Bank,5,2025-02-21,Wow amazing app,347d1005-af56-400b-95e6-b48e96816565,Google Play Store
Dashen Bank,5,2025-04-17,nice app ever,1d457104-9dca-4518-9217-003ed78f3710,Google Play Store
Dashen Bank,5,2025-01-14,Wow Dashen Super App 🚀🚀,a3c3a7da-4b63-44b1-9440-72256216045d,Google Play Store
Dashen Bank,5,2025-05-12,"To be honest, best banking and lifestyle app in Ethiopia.",d61a5b09-39d5-4502-b270-15c6ad04f19c,Google Play Store
Dashen Bank,5,2025-01-18,Wly Super App ilove it ❤️ 😍 💖 💕,33c317d1-6366-4c33-ab00-e35488a26e2a,Google Play Store
Dashen Bank,5,2025-01-16,Proud to be dashen family . Shout out to the serial entrepreneur 👏,2a6d4b63-244e-4615-a272-6edd9860e6fb,Google Play Store
Dashen Bank,3,2025-01-31,All good we need more,faee3a15-6fa8-46e8-9196-55a9a99e7a7e,Google Play Store
Dashen Bank,5,2025-04-19,fast best app,79fabd48-7d9f-4be6-b0d2-ab35cec736eb,Google Play Store
Dashen Bank,5,2025-01-14,App That makes Difference!,a3e9f625-d8f9-47bb-aa87-6ddadf35b89e,Google Play Store
Dashen Bank,1,2025-03-22,the worst app in the market only good ui,c793fb73-c44b-4e4b-99fc-9af551261b68,Google Play Store
Dashen Bank,5,2025-03-18,good and latest,d356a5b4-5cb2-433f-aac3-1e077cea0a90,Google Play Store
Dashen Bank,5,2025-02-21,best platform... Please avoid otp,cf3081c5-a6d9-4481-80de-c990cf6b9784,Google Play Store
Dashen Bank,1,2025-02-04,Not good this app,ea5aac1f-644e-4166-86d6-d8a144d5ad77,Google Play Store
Dashen Bank,5,2025-03-21,thanks for all digital transaction,59403fd9-76ed-416f-85c3-f63b3a664bdc,Google Play Store
Dashen Bank,5,2025-04-22,betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,7baf1a73-5eb3-4057-b7aa-c94108c67155,Google Play Store
Dashen Bank,5,2025-05-15,its my choice,499d89e8-8b7e-4641-b477-29ab5a5d314a,Google Play Store
Dashen Bank,3,2025-05-29,it too slow,be9a4e52-ed77-4953-9e52-17927dd7e138,Google Play Store
Dashen Bank,1,2025-05-17,dashen bank or dashen super app?,8ab908fa-9eb8-4b9a-9f76-707e01b53848,Google Play Store
Dashen Bank,5,2025-04-22,Dashen bank is my number one choice,ff1fe28f-db38-4286-acc3-b3693e528883,Google Play Store
Dashen Bank,5,2025-04-29,best app I have ever seen,63989d70-6ec3-44bb-87a8-2dad9286e37a,Google Play Store
Dashen Bank,1,2025-01-15,U can't create account,a350ad02-f499-4f8a-bb2a-4c1f887e8b71,Google Play Store
Dashen Bank,5,2025-01-14,"Truly, db => AlwaysOneStepAhead !!",bdfd757f-9d41-450e-a765-96219cf37841,Google Play Store
Dashen Bank,5,2025-01-28,mobile banking to the next level,cf843f50-d9bc-4542-a69d-da3620c76fa5,Google Play Store
Dashen Bank,5,2025-02-05,I loved it,67026e5c-4628-48b1-90a6-1c33dcec20be,Google Play Store
Dashen Bank,5,2025-05-28,real life changer,cc215b00-332a-4b1d-93d1-4fad5592f40c,Google Play Store
Dashen Bank,1,2025-01-25,Is not working,d7b6c9eb-fb71-4fb5-bd27-0d4387aea517,Google Play Store
Dashen Bank,5,2025-04-21,I love this app,3f6bead7-080a-4031-8a18-49b6e7997c15,Google Play Store
Dashen Bank,5,2025-05-30,wow to it saff and this app,486d7550-98dd-4b9d-849d-e3f3fbf7c1ed,Google Play Store
Dashen Bank,5,2025-01-15,Dashen Bank Always One Step Ahead!,cf0ccbab-5c43-4fe3-99ed-655849b5a2fe,Google Play Store
Dashen Bank,5,2025-04-05,best of best,a928485d-6535-4782-8ff5-d4f0d401957a,Google Play Store
Dashen Bank,5,2025-04-10,it's samart,2979e41b-2997-44da-82a6-fb8f9040841b,Google Play Store
Dashen Bank,5,2025-04-21,what an App,6f49f061-db2b-45e0-9947-743a32c2660f,Google Play Store
Dashen Bank,5,2025-04-06,proud by dashen bank,cc85c5a4-aa62-4817-b48d-e4fe94daa748,Google Play Store
Dashen Bank,2,2025-01-15,We will see it,d822baf8-da6c-49f0-896b-8e9bdca59098,Google Play Store
Dashen Bank,5,2025-01-13,It's Best waww 🙏,b92aaec0-99b9-49ac-ae55-03c04a52aec5,Google Play Store
Dashen Bank,5,2025-02-06,Gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,f41b6dcb-0e54-468a-bba2-f5db6c7cb66d,Google Play Store
Dashen Bank,5,2025-04-04,real super up,0712b546-88dd-4f2b-a977-87ccd827841d,Google Play Store
Dashen Bank,1,2025-03-15,Worst app ever,e814d6c2-d350-4b7b-9b58-b1f387d987ac,Google Play Store
Dashen Bank,5,2025-03-31,wallahi very fantastic Bank,1181718c-4e5c-4181-a943-53e579042bd6,Google Play Store
Dashen Bank,5,2025-01-14,All in One,65c61ceb-e76c-4142-8672-50399f048fc6,Google Play Store
Dashen Bank,1,2025-02-07,It doesn't work,88374fe2-44b0-4122-9f7c-1bd98b21108e,Google Play Store
Dashen Bank,5,2025-01-14,Dashen Bank Always One Step Ahead!,39ba91c9-38f6-43c0-bccc-62ca70a7edf9,Google Play Store
Dashen Bank,3,2025-01-25,The first 3 star review is me,567e36a0-fcd9-486a-88aa-11f24f5b1af0,Google Play Store
Dashen Bank,5,2025-04-21,keep it up!,6974a44c-7969-4c5b-9ba0-3221ec5f0bb1,Google Play Store
Dashen Bank,5,2025-04-29,best of best,17d46982-18ec-43a9-85f3-0ff927671f95,Google Play Store
Dashen Bank,5,2025-01-15,This is My Bank!,9dca9330-32a2-486a-85f9-287a9dc5cd38,Google Play Store
Dashen Bank,5,2025-01-14,ALWAYS ONE STEP AHEAD,0a694319-1c5e-4541-9a4c-048c16dcbf4f,Google Play Store
Dashen Bank,5,2025-03-07,no one dashen yichlal,98dfa0bb-fbf6-4852-bf93-51e83ef6c1a9,Google Play Store
Dashen Bank,5,2025-05-24,it is good but some times says duplicate transaction why?,46d39a4d-52de-4a73-9146-654d971ffb71,Google Play Store
Dashen Bank,3,2025-06-06,love,22818807-3368-446c-8a3b-d3ca2e07a2d8,Google Play Store
Dashen Bank,4,2025-05-13,Good,be71f8b9-5329-4235-8c92-9be8be76e5cb,Google Play Store
Dashen Bank,4,2025-05-31,good,2c5df026-16eb-4d6b-a044-acf4103d1c36,Google Play Store
Dashen Bank,5,2025-05-13,Totally amazing,b34cbb10-24ea-4091-93b3-41cd5f5506ec,Google Play Store
Dashen Bank,5,2025-05-27,nice application,4a9c5167-439a-4c99-a6d4-ad143b13bcd8,Google Play Store
Dashen Bank,5,2025-05-13,Game changer,7106eec4-cb60-4cf3-8f3b-fe5b0bfb400d,Google Play Store
Dashen Bank,5,2025-05-16,good,c0dbb81a-2d73-4409-ba41-2287a340b4d9,Google Play Store
Dashen Bank,5,2025-05-16,Fantastic,a3e55437-92a6-4f5f-a9d5-45e561a077b0,Google Play Store
Dashen Bank,5,2025-05-28,good,1d64073e-c624-4035-b732-39f7a769537f,Google Play Store
Dashen Bank,5,2025-05-31,top,5ced40d8-1074-421d-b6e6-be9e12e8b6bd,Google Play Store
Dashen Bank,1,2025-05-16,always lagging,1d4a769a-320a-4f19-a945-44c214f880ae,Google Play Store
Dashen Bank,4,2025-04-30,thank you,d27b1e7f-4f07-426c-a471-d6137f89bd48,Google Play Store
Dashen Bank,5,2025-05-13,super 😎,9de192e3-daa5-40ec-a906-8969b560f171,Google Play Store
Dashen Bank,5,2025-06-01,gadaa,7db66b6a-a044-43f1-a7ad-ea8a10815548,Google Play Store
Dashen Bank,5,2025-06-03,መቸሸጠ,6ece1f5e-55f2-404d-b980-1cb45823180f,Google Play Store
Dashen Bank,5,2025-05-28,👍👍👍,74cf1402-3df8-4a1f-9303-fb7d5c5ae7dc,Google Play Store
Dashen Bank,5,2025-04-21,This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,7ec853c5-737f-4ffe-b35b-069674bb88a8,Google Play Store
Dashen Bank,5,2025-04-21,Excellent app.,86b26648-6711-4439-a44d-55e9aa090353,Google Play Store
Dashen Bank,5,2025-04-22,Convenient!,5a146ecb-653c-4ffe-af0f-13a97eea6825,Google Play Store
Dashen Bank,5,2025-05-02,Best App,8e88fe90-b409-432d-bcd6-a36548ee9fe8,Google Play Store
Dashen Bank,5,2025-04-28,best app,82975516-427f-4659-b256-32887b29f545,Google Play Store
Dashen Bank,5,2025-04-23,best app,f91584e2-4c24-4a52-8fc6-1ea6abb40a0c,Google Play Store
Dashen Bank,5,2025-04-20,good,bb34576e-1e17-471d-8f3d-aff3c95abc6c,Google Play Store
Dashen Bank,5,2025-04-28,waw,5f0cd027-0905-43a2-96a1-706d12976895,Google Play Store
Dashen Bank,5,2025-04-21,Best App!,179557f5-0e5f-4b02-8069-f5da0d0def2d,Google Play Store
Dashen Bank,5,2025-04-21,Very convenient,83b92800-2bb0-47d6-8d64-b3409c428817,Google Play Store
