Bank/App Name,Rating,Date,Review Text,Review ID,Source,sentiment_score,sentiment_label
Commercial Bank of Ethiopia,1,2025-03-10,Unstatisfied with the new update keeps crashing every now and then and even though i haven't reached the max txn per day still refuses to transfer...probably going to change my bank if it's not fixed asap,cd8cae0b-6e75-4a03-b64b-034388a78229,Google Play Store,-0.9992684721946716,NEGATIVE
Commercial Bank of Ethiopia,1,2025-02-07,Recent transactions doesn't load properly sometimes . And also when transferring to someone sometimes it says failed and but already transferred which might cause to double transfer,f58f4cbb-2513-49e5-be3e-6cb1f855749a,Google Play Store,-0.99915611743927,NEGATIVE
Commercial Bank of Ethiopia,1,2025-01-21,"Why force-disable Developer Options in the latest update? I get that it's a security precaution, but it's overkill. Plenty of other financial apps do not require it and it's sometimes necessary for debugging/experimental reasons",f737b140-2f6c-46ea-a315-de4c6a38fcd0,Google Play Store,-0.9979910850524902,NEGATIVE
Commercial Bank of Ethiopia,2,2025-01-06,I don't understand the reason why this app asks me to turn off my developer options whenever I try to log into the app 🙄 This issue immediately needs to be fixed. Why would I sacrifice my phone's performance to use only this app? It's ridiculous 😒,9f3023a8-b8f0-4186-9762-110a68ff948c,Google Play Store,-0.9996905326843262,NEGATIVE
Commercial Bank of Ethiopia,4,2025-01-26,The apk doesn't work when the phones developer option is turned on. It always asks me to turn off the developer options to open the apk. Please fix it as it is unnecessary.,dc3ded2e-c5b6-4241-a149-30ee55d49add,Google Play Store,-0.9993588328361511,NEGATIVE
Commercial Bank of Ethiopia,1,2025-01-01,"The not allowing the app while ""developer options"" is on needs to be fixed! Why the hell is an app telling me what to do with my own OS??? This is an unnecessary fix that needs to be fixed!!!",d9238914-4aec-4c54-9e9a-d161f0fa5ea0,Google Play Store,-0.9998024106025696,NEGATIVE
Commercial Bank of Ethiopia,1,2025-01-01,Worst update ever. It asked to disable the developer's option which they don't have any authority over. Most useless update ever. I wish I could give it a 0 star if it was possible. Why do you care about my phone's settings? Stupid developers. Should Switch to other banks.,1d98cac2-1f12-476d-b62e-b6ed14f78902,Google Play Store,-0.9998212456703186,NEGATIVE
Commercial Bank of Ethiopia,1,2025-02-04,The app is crashing several times it's really annoying and sometimes it's says failed during different operations ?????? Please fix it!?,d0dd6d8a-73d7-446f-86a3-3229adedfc90,Google Play Store,-0.9997221827507019,NEGATIVE
Commercial Bank of Ethiopia,1,2025-02-11,It used to be better in the previous. But after the recent update it keeps crashing as soon as it logs in.. it needs to be fixed.,0a1ab240-3715-4978-823d-b035231affd1,Google Play Store,-0.9991856217384338,NEGATIVE
Commercial Bank of Ethiopia,1,2025-01-17,The new update is seems force enable developer options on setting. And please fix the problem on iphones it only works for few days every time it get maintained at branches,f423cc55-c473-4ef3-a222-50582b9732ba,Google Play Store,0.7807745933532715,POSITIVE
Commercial Bank of Ethiopia,3,2025-02-22,It have a bug it keeps shut down when I open the app. Without any notification. Please fix the bug.,014172c7-1372-4b50-9cfa-536ee7aa5967,Google Play Store,-0.9995484948158264,NEGATIVE
Commercial Bank of Ethiopia,2,2025-01-05,"The banks logo, the hidden accounts data are not seen. It is saying it saying unconnected and hence does not sync.",188300b3-0dce-4b4c-9726-4728c7289229,Google Play Store,-0.9996697902679443,NEGATIVE
Commercial Bank of Ethiopia,5,2021-09-25,"I love this app. It's simple to use and syncs fast. The only issue I had was the balance shows only what's on the ledger, there is no way to tell what the actual balance is. I learn about the difference between the two balance types the hard way on an ATM machine. I would love to see that fixed in your next update.",ebdece63-2793-4840-80c3-7b5bb983a361,Google Play Store,0.9968239068984985,POSITIVE
Commercial Bank of Ethiopia,2,2025-05-06,the app is recently crushing each time you open and try to make transfers...it used to be good. take lessons from the Dashen Super app or ethiotelecom. it is not befitting of your experience and glory. inv3st in making it more friendly and convenient. I am considering leaving CBE for good.,02a8488a-1993-4582-a072-3364f04647f6,Google Play Store,-0.9984410405158997,NEGATIVE
Commercial Bank of Ethiopia,1,2024-10-16,"It is a service that is not expected from such a large institution. I saw that your work is very complicated. The user does not understand well your application. In general, you have many problems. This application is not convenient for the end user. For instance I can't access my account from abroad what I depsited amount and transfer from my account to any any one .It is a shame.",f6bd7e63-ed19-4a2d-aef6-72532b0d62bc,Google Play Store,-0.9995642304420471,NEGATIVE
Commercial Bank of Ethiopia,1,2025-05-22,"Very bad, can't even load they need to improve their services.",7dc48c33-245c-4920-9cf7-4b3d40d00064,Google Play Store,-0.9998165965080261,NEGATIVE
Commercial Bank of Ethiopia,5,2025-03-31,"This application fast, secure and more convenient. Thanks CBE",04ce887a-453f-4cc9-824c-8132c050ce15,Google Play Store,0.9992094039916992,POSITIVE
Commercial Bank of Ethiopia,5,2025-03-14,"In my view, I can't give any conclusion because it's the starting of an online banking in my country. However, the commercial bank of ethiopia must rebuild this app and also need to make more access to changing the system. Keep continuing ethiopia 🇪🇹 🇪🇹🇪🇹🇪🇹",53fa1ec7-c03c-4c93-84b2-073813a8bb95,Google Play Store,-0.9975922703742981,NEGATIVE
Commercial Bank of Ethiopia,5,2024-12-20,"In the previous, I gave 4 🌟 for this app based on my evaluation. This app was without biometric security and may be exposed to cheaters unexpectedly. It is solved now. You can add verification security on the setting app. But there is something problem still with verification. It must prevent logging in without correct input fingerprint.",3cfb8758-f050-42e6-ae79-ba637527da9e,Google Play Store,-0.9971532821655273,NEGATIVE
Commercial Bank of Ethiopia,1,2025-03-28,in this update why screenshoot is disabled now it's not working,060dd246-45a4-4e73-b059-992324c188eb,Google Play Store,-0.9996315240859985,NEGATIVE
Commercial Bank of Ethiopia,1,2021-05-31,"This application is really bad. It is slow and doesn't work properly. It doesn't show recent activities. Using this app I transfered money to a friend and after showing deduction on my account, the money didn't reach the other end,the activity is not reflected on my recent transactions either. The worst app ever. It doesn't work outside of Ethiopia.",693eb7b1-9a9e-496a-ace1-29cc5f9266ac,Google Play Store,-0.9997982382774353,NEGATIVE
Commercial Bank of Ethiopia,4,2020-07-26,"It is a nice app compared to the previous one. I appreciate you have included local language but the details in the Amharic section will return to English mode, please fix that problem plus additional local language will increase its usability. Also it would be nice if the terms and conditions agreements, security tips, charge and transfer limits.... are included in the app.",24ffdfc1-a50b-4dd4-a102-370a052442b5,Google Play Store,0.9866319298744202,POSITIVE
Commercial Bank of Ethiopia,4,2025-03-23,it's a very good application but sometimes it takes a long time to synchronize,064d85e7-3139-487b-9bd1-e92324287d49,Google Play Store,-0.9900750517845154,NEGATIVE
Commercial Bank of Ethiopia,4,2024-11-11,"The 'unsubscribe' button in the CBE Android app is misplaced. It should be at the middle of the menu or somewhere else rather than at the end. The end is usually for a 'log out"" and I inadvertently touched ''unsubscribe"" many times. This could lead to customers accidentally unsubscribing from the service.",d511ced1-d71b-466e-84e2-6169dcc99949,Google Play Store,-0.9997537732124329,NEGATIVE
Commercial Bank of Ethiopia,5,2025-05-02,Very good app. but disappointed by general cessation of system.,1559b547-36e5-4b58-8507-b44cc1801331,Google Play Store,-0.9981188178062439,NEGATIVE
Commercial Bank of Ethiopia,3,2025-02-13,It sends unwanted welcome notification every time you login. There is no way that you can disable this.,5cec3ba9-ab48-49cb-af6b-156f7f8a419f,Google Play Store,-0.9949736595153809,NEGATIVE
Commercial Bank of Ethiopia,3,2024-12-30,"The review page keeps loading, and even sync is completed. The history page always shows old/unknown transactions. ...... Edited: I guess the loading page means it expires and needs to go to the nearest bank and ask for an extension for another 3 years. Upgrade to 3 stars .",f6f0289e-3003-4556-81d9-27f96964036c,Google Play Store,-0.993030846118927,NEGATIVE
Commercial Bank of Ethiopia,3,2022-08-26,"The app is unresponsive the time when the fragments are attached. It is just like shivering. Still, I can't download the transaction history instead it just toasted me can't save. Please consider all this things. But I would recommed you to use a tab layout. This is because, consider I am using latest Samsung 🤔 device, how do you think that your app is running on other damn devices like techno and itel ? It is horrible.",42671987-cf3d-4a24-82fd-0326d041e49a,Google Play Store,-0.9992790818214417,NEGATIVE
Commercial Bank of Ethiopia,1,2025-05-10,This app don't have self activation only you have to look near cbe branch that's disgusting,552dc072-e6aa-4360-a85c-161ffa4d575e,Google Play Store,-0.9960438013076782,NEGATIVE
Commercial Bank of Ethiopia,4,2020-07-31,The upgread is perfect and loved the new system could be accessed from any branch if u face problem in the application. The other thing if possible to add would be to expand the number of transaction be looked for all transaction back to a month period at list this will help review most transactions if there needs any review. The only problem I saw is that once a phone number is attached to another bank account # you need to provide another phone number to get the service. The rest is excellent,79293336-209d-496f-8805-79557d4704f2,Google Play Store,0.9875314831733704,POSITIVE
Commercial Bank of Ethiopia,4,2025-03-16,1.we can't get mobile Token on CBE App or any other online. This is need to improve 2.internet banking is always say authenticate error after some weeks this is need to improve.,12ee1dcb-db00-4fbb-8266-ff46001ceca5,Google Play Store,-0.998772919178009,NEGATIVE
Commercial Bank of Ethiopia,3,2022-05-23,"I'm blind. I have been using this service since 2008 EC. More or less both versions are accessible to our screen reader, talkback. However, after updating the app, its account tab couldn't display second account which is connected via CBE account. Secondly after transfering money, it shows save and share options but doesn't work.",e61e79a4-1273-48d3-89db-790fd47e72a4,Google Play Store,-0.9989578723907471,NEGATIVE
Commercial Bank of Ethiopia,4,2025-03-19,it is good app but when I make inter bank transaction It can't display The receiver account number and name of receiver and also receiver bank,04016fba-959a-42fc-ae43-5b359b795831,Google Play Store,-0.89349764585495,NEGATIVE
Commercial Bank of Ethiopia,1,2019-03-06,The app keeps on crushing & I can't log in or access my account. Went to the bank for trouble shooting. The customer service was very poor and I told to reinstall the app and enter new activation key. I did and after starting to work for few hours again the prob is there and the app is still crushing and not working. Such poor service is unexpected from a big statd owned bank. You should fix the problem ASAP.,667433cd-d4b2-4fbf-bf81-a1566a010aab,Google Play Store,-0.9996263980865479,NEGATIVE
Commercial Bank of Ethiopia,1,2024-07-02,"Poor application. Let me list down if you could update the main features. It say error while the money has already sent. We can't get the transaction record (it has limited date) or somtimes the listed record transactions and the details are not the same while we enter to see further details. So if you can, try to see telebirr application and how much simple it is then try to update frequently.",ce51505a-bc18-4bb4-985b-69282db6deb1,Google Play Store,-0.9996870756149292,NEGATIVE
Commercial Bank of Ethiopia,5,2025-06-05,the app is proactive and a good connections.,b12d0383-9b27-4e49-a94d-277a43b15800,Google Play Store,0.9998679161071777,POSITIVE
Commercial Bank of Ethiopia,2,2022-09-04,"Nice ui, but it fails to update info constantly after the recent update. The transition is not smooth, with 120hz refresh rate its not smooth seems like very old. Need to add more security, whenever someone exits the app and returns from recent tab it just opens, it should have asked to insert pin everytime someone returns back. Fix these things",b8716e5e-79e9-4a2c-a293-6be519cb32fa,Google Play Store,-0.9985519051551819,NEGATIVE
Commercial Bank of Ethiopia,1,2025-02-15,"It crashes a lot; it doesn't work at all sometimes. By far, it is the worst mobile banking app I have ever used.",363ab94a-cdf5-461c-a44f-066b1b441035,Google Play Store,-0.9997912049293518,NEGATIVE
Commercial Bank of Ethiopia,5,2025-06-02,"It's a problem solver application, go ahead CBE, I love so much.",90395621-bcb9-4c87-9742-57faa8e345c1,Google Play Store,0.9997678399085999,POSITIVE
Commercial Bank of Ethiopia,3,2022-02-12,"The Most worrying thing of this Application is, while you confirm Transfer and hit ok, it prompted ""Connection error"" but actually if you see your balance the transfer was already done. This is serious bugg which you need to update and make security amendment's. I personally send twice one day , if the reciepent wasn't kind enough, imagine what will happen. Serious problem which needs Attention.",ea29dc1c-fa1b-46b9-9b9c-dc69f2641c47,Google Play Store,-0.9989456534385681,NEGATIVE
Commercial Bank of Ethiopia,1,2025-01-04,"The worst update seen in the bank industry for mobile banking. If you're unable to make it smooth and reliable at the same time , return it to previous version. It shows that you don't have the best expertise like other banks in the country.",aaf40634-d81f-4553-9c8b-71b6ea121d5d,Google Play Store,-0.9997628331184387,NEGATIVE
Commercial Bank of Ethiopia,5,2025-04-24,its good but add more features such like. bank statement showing,9c95b8ea-a536-45fa-9795-53b69d7acd64,Google Play Store,0.9881664514541626,POSITIVE
Commercial Bank of Ethiopia,4,2025-03-24,Great experience so far but why this app ain't working while developer mode is on?,55fcc279-e571-493b-9de1-5abe1c7f00d4,Google Play Store,-0.9967141151428223,NEGATIVE
Commercial Bank of Ethiopia,4,2025-04-13,"""This mobile banking app is fast and user-friendly, but the only issue I encountered is that I can't access my bank statement within the app. I kindly request that this feature be added, similar to what is offered by other private bank mobile banking apps.",2127ac2c-ea02-41f4-82aa-c19dd51a87ee,Google Play Store,-0.9963226318359375,NEGATIVE
Commercial Bank of Ethiopia,5,2022-10-31,"It's very extraordinary app, the user interface is soo awesome, most importantly it's very user friendly. In terms of speed and services its unbelievably fast and flexible. I really appreciate the crews who've been working behind the scene to make this wonderful job alive. Well done !",fac47329-a3e8-4a81-9c89-c3a37fa205bc,Google Play Store,0.9998512268066406,POSITIVE
Commercial Bank of Ethiopia,1,2021-05-02,"I have bad experience since I started using this app. I get ""none available "" error message while there is good internet connection. And I went to my branch two times to activate the app. There should be some way to activate without physically going to the branch. Anyway, it should be improved much from what it is now!!!",513341fc-8932-4ee5-b1c8-b947f834eb91,Google Play Store,-0.998217761516571,NEGATIVE
Commercial Bank of Ethiopia,5,2025-03-29,Good apps ...But fix the screenshot its not easy like before ......,9fa18c05-08ba-43d5-a9b0-63c6ae87b3a2,Google Play Store,-0.9470351338386536,NEGATIVE
Commercial Bank of Ethiopia,5,2023-03-26,"I have been using this wonderful app. It is easy to use and user-friendly and perfect user experience app. I just have one suggestion, if you cloud add more info like who(person or company) deposited, and deposit discrimination if any in the recent transaction section of the app. The rest is perfect.",af30a943-ed3e-46d1-b248-2fb1e95545dc,Google Play Store,0.9997959733009338,POSITIVE
Commercial Bank of Ethiopia,1,2025-02-01,without any reason it shows white screen and can't make transfers. Then when I went to branch then they reply go to the branch where you open your account.,bea26a19-61a3-47a7-bdbe-693b66c97489,Google Play Store,-0.9968906044960022,NEGATIVE
Commercial Bank of Ethiopia,4,2025-02-11,"Great app, but try to include an access to water bill payment for places other than Adis Ababa & try top the app not to be inactive while developer option setting in Samsung phones is activated",7beaedd4-3e2b-4b50-9e5f-f9ccdfadfb54,Google Play Store,0.6683255434036255,POSITIVE
Commercial Bank of Ethiopia,4,2025-04-06,it is good but it doesn't allow screen shot,9ddd6d35-e396-47c6-865a-461a18e52230,Google Play Store,0.6723145842552185,POSITIVE
Commercial Bank of Ethiopia,3,2025-02-05,App keeps on crashing after the latest update. Failures are frequent.,465ab783-c634-4610-9444-54bf89069e55,Google Play Store,-0.9993783235549927,NEGATIVE
Commercial Bank of Ethiopia,3,2025-01-23,"After a recent update, this app stopped working with a message "" the developer turned off advanced ... etc.",53135b4c-9329-446f-9dc7-5802857a3276,Google Play Store,-0.9997231364250183,NEGATIVE
Commercial Bank of Ethiopia,5,2025-02-04,"This App Is Best and Fantastic Because easy to use, It has Best security Specially Two Specific Authentication so this security is not path unauthorized person to Our account History. Thankyou CBE For We give this service",517a66cd-a7ee-4e97-a052-7e2661eccfa0,Google Play Store,0.9993579983711243,POSITIVE
Commercial Bank of Ethiopia,4,2025-01-31,"It's easy to use, but there is some problems sometimes when update the app in the network areas...",dbc1d960-e33c-4267-abdd-08fb7bc07f9f,Google Play Store,-0.9943804144859314,NEGATIVE
Commercial Bank of Ethiopia,1,2025-02-01,Now it's crashing like crazy. It doesn't even open after a recent update.,0c1a5ab9-05f3-4985-a977-c6cb25941f11,Google Play Store,-0.9995834231376648,NEGATIVE
Commercial Bank of Ethiopia,5,2025-02-24,My device install up updated all data access all function but can't support transaction i. e first login password works but can't conformation last transaction password,2d7e3e51-4b7e-45db-8ca8-1a48e8e8dea8,Google Play Store,-0.997616171836853,NEGATIVE
Commercial Bank of Ethiopia,3,2025-03-07,It is good for many aspect. If I can get transactions report with time duration(periodically),c5e0a264-b7e8-4eec-914f-4567c6096ff5,Google Play Store,0.9993143081665039,POSITIVE
Commercial Bank of Ethiopia,1,2024-12-31,Weak update ! . b/c it stops when I want to set two step verification on. And it is only applicable if developer options are on. Why ??? Please tell me the reason 🙏,49001049-a071-487b-8c1c-96069b42a36b,Google Play Store,-0.9996737241744995,NEGATIVE
Commercial Bank of Ethiopia,1,2020-09-05,"It only works at the first glance(only after installation and configuration). After that all the transfer options, utilities, top up doesn't work. It just say doesn't sync. Even the balance bord keeps loading and doesn't show the current balance.... Very poor experience ☹️😥.",60f6ea4f-9a0d-4d52-bca1-0eb21df216c5,Google Play Store,-0.9995508790016174,NEGATIVE
Commercial Bank of Ethiopia,1,2025-01-11,"Alert The device developer Mode is turned on. You can't use this app, Please turn off Developer Mode and try again. OK Why reason?",36089a28-25eb-4d25-9356-2b72eeed396e,Google Play Store,-0.9970587491989136,NEGATIVE
Commercial Bank of Ethiopia,4,2020-08-02,"I love it so much for its nice user interface and massive improvement. One much important thing it lacks is that, it synchronizes #ONLY-ONE account per app. For this reason, people (customers) who had >/= 2 accounts for different reasons, are obliged to visit the local CBE branch, which is unadvisable especially during COVID-19 era. I hope you will do your best on it.",baa7bd9e-79b8-4af7-9b9c-478091559a88,Google Play Store,0.9825764894485474,POSITIVE
Commercial Bank of Ethiopia,1,2022-03-01,"Its hard to trust this application coz while transfering money it transfers two times to the same account after only one transfer click and sometimes it says error but it actualy have transfered the money, so i only use it if it is mandatory unless its better to go to the bank, so it still doesn't solve the problem not to go to the bank, i am sure it have some systematic errors",3a8b9d4b-7f8a-4a46-b151-23c83380bf5c,Google Play Store,-0.9994592070579529,NEGATIVE
Commercial Bank of Ethiopia,4,2022-06-25,"Broadly speaking, it is good app. But recently I have noticed a problem when trying to see the recent transactions it becomes very slow and sluggish even closes and also have seen this on my friends' phone. So, this should be corrected asap and speed should be core feature",c597b8a3-7664-4732-9f35-c0ce40a6891e,Google Play Store,-0.9942944645881653,NEGATIVE
Commercial Bank of Ethiopia,2,2025-05-14,"Please kindly ask to update the app and allow us to screenshot, it's convenient and efficient as long as you add security to the access there is no reason to block us from screenshooting our screen.",7fbce453-198b-401e-ab72-5f778309cd92,Google Play Store,0.9939066767692566,POSITIVE
Commercial Bank of Ethiopia,4,2020-06-28,"Its nice user interface...I hope you fix synchronisation fail problems that is common in before apk. In before apk if you are in middle of try to send the money and unfortunately internet is disconnected or someone is call you , the application say to you synchronisation is fail ..try to restart my phone or off and on internet the application never work again.. I call 951 but never get any support .",ad2d3d2d-88e5-422d-91a7-4e80e185a32e,Google Play Store,-0.9989043474197388,NEGATIVE
Commercial Bank of Ethiopia,4,2023-07-24,"It is a very basic app. Banks nowadays offer many services through their app. I suggest you add the abilty to get statements, the ability to freeze the card if stolen or when traveling. The abilty to use the card while traveling. I have noticed that if Ieave Ethiopia it is not possible to pay my bills back home. So in general the app is very helpful and eased the burden of carrying money arroubd in Ethiopia, please improve it further.",546f92f4-9b13-4445-8e81-3df2be55d78c,Google Play Store,0.9922665953636169,POSITIVE
Commercial Bank of Ethiopia,4,2022-09-28,When I started using the app for the first time I like it. But through time it started annoying me😠 Because it doesn't update the transaction history immediately. I remember one day I transferred 17000 to another account but I can't took screenshots of transportation history. It says repository........! It needs urgent system maintenance ‼️,46335135-7df4-4127-b9d0-f0464966b331,Google Play Store,-0.9979895353317261,NEGATIVE
Commercial Bank of Ethiopia,3,2021-09-15,It works very well. I have two issues though 1/ it is not possible to transfer accounts in other Banks. 2/ the exoress money sending function dies not work as neither the recipient nor the sender get the secret number but the money will alrwady be sent. I had to go throgh a very lengthy process to get the money back with the transfer fee already deducted. In the end I lost three days plus the transfer fee for teying to send money fast. Other than these issues it does the rest of the job well.,7ed7b42c-e976-454d-9651-5be2cc9f4fb6,Google Play Store,-0.9870928525924683,NEGATIVE
Commercial Bank of Ethiopia,2,2020-08-02,"For starters,the app is by far better than the previous one.It has better graphics,fast synchronization and it's easy to use.But what I don't understand is that first why is it so difficult for you guys to add a ""forgot pin"" link in the login page? Why is it every time a user forgots his/her pin,they had to go to their branch? it's very frustrating and not expected from a banking app of such a giant bank.Secondly,the ""Accounts"" and ""Recents"" sub menus at the bottom have exactly the same features",d449e369-b08e-4dbf-aefd-5c8ea0f5103b,Google Play Store,-0.9942551255226135,NEGATIVE
Commercial Bank of Ethiopia,1,2023-01-06,"This is the worst App I ever seen. Every time CBE does small patches or updates, the app doesn't work and you have to go to your branch in person to get the update and verification on your phone. It is totally unacceptable. I am living abroad and because of their problems I can't make payments and transfers. I send my representative(""ተወካይ"") to Addis Ababa Branch with his full-representation paper (""ሙሉ ውክልና"") but the staff working at mobile banking services is not willing to fix the problem.",0785e713-24f0-41f8-9401-028ccd61d21e,Google Play Store,-0.9997914433479309,NEGATIVE
Commercial Bank of Ethiopia,5,2020-12-06,I appreciated by this app. But it can't send money to inactive account and pending authorization account. Please develop more. I have long experience( more than 3 years) with former version and ussd *889#. This latter version is better than both. Keep it up!thank you. is there any payment for using cbe mobile bank? Please explain,12218bd1-3921-45fe-8ecf-05ac7d7cb4a3,Google Play Store,0.9947804808616638,POSITIVE
Commercial Bank of Ethiopia,5,2022-09-08,"Best and easy app for use than any other local bank's mobile banking system. But the system doesn't show recent transaction some times, though the transaction has done. Better to do on this and other upgrading facilities.",994d7016-3ead-4234-ae00-535b559932e4,Google Play Store,-0.9876498579978943,NEGATIVE
Commercial Bank of Ethiopia,1,2020-11-11,"The app is not friendly usable . For example, it asks you verification key as soon as you download it. There is no description where or how to get verification key. This is crazy. I never seen any app ask you verification key at the start . confusing app. No more try waste of time.",b6c8fbb9-2d9f-4b14-b62d-7341a7b97f8f,Google Play Store,-0.9997614026069641,NEGATIVE
Commercial Bank of Ethiopia,3,2022-09-15,Its good. But recently i have been having some problems. The app is transferring my money for a second time after i do. It shows the first transfer has failed and i usually do it again. Then after it shows that i have made two transfers. Could you fix this. Thank you,023f1e6b-8f3d-4269-b956-b9cae7b268fd,Google Play Store,-0.9969295859336853,NEGATIVE
Commercial Bank of Ethiopia,4,2020-06-29,"Recent update is very good. User interface has been redesigned and it's really awesome. Only downside is that you can't see all of recent transactions, it is limited to some and there is no way to see older transactions. Apart from that CBE has done a good job in revitalizing the old app.",9dc1fe13-3a91-4f62-9a74-01887d1b53f3,Google Play Store,0.9988609552383423,POSITIVE
Commercial Bank of Ethiopia,4,2022-03-28,"It's good app, it is simple to use. It would be better if there was more recent records on the ""recents"" toolbar. It is only about 17 deposit and withdrawal recent records displayed to the user while others are deleted automatically.",2746c645-156a-4871-ad73-9094918aa153,Google Play Store,0.9365180730819702,POSITIVE
Commercial Bank of Ethiopia,4,2022-12-16,"The app is great and easy to use. My issue is that, it some times show error message indicating failed transfer transaction, but when I check my balance later it actually made the transaction. This incident happened to me twice.",88e7f4bf-cc48-49f3-80f4-6e2901894772,Google Play Store,0.8129591941833496,POSITIVE
Commercial Bank of Ethiopia,5,2020-08-26,"The old version stopped working for me and whenever that happens I had to go to my CBE branch and ask for help to get it reinstalled. I just updated it, and it worked like a charm with an elegant UI and very stable services.",4446351c-4348-4baf-9277-244728bc7228,Google Play Store,0.9992983341217041,POSITIVE
Commercial Bank of Ethiopia,1,2023-04-03,"The app was updated 7 days ago. Since then it doesn't show the balance and seems like it is trying to update but the update never show a result even if after the green indicator shows sync finished and all the links for the different transaction say ""none available"".",2f2c87df-7501-425d-8e68-bc05216cd340,Google Play Store,-0.9993001222610474,NEGATIVE
Commercial Bank of Ethiopia,3,2022-01-17,"It is good app and really user friendly , but it not possible to start service after the app is uninstalled or device phone is changed. So please make it easy for us, after once you set us the requirements in your office we should have to use it only by install and launch it. We do not have to visit the near by branch office every time for such silly businesses but important things.",6028469c-5c00-4864-a85e-7e158387f160,Google Play Store,-0.9059551954269409,NEGATIVE
Commercial Bank of Ethiopia,2,2023-12-03,"I used it for the past 2 years. I live outside of Ethiopia, so it was very convenient to deposit or transfer money to and from my account. However, recently i kept getting ""None available"" message and not even able to see my balance or pull out people previous account information. So i uninstall and installed it, now it is asking me a key code whice you normally get it from ur bank. As i said,I live outside of Ethio, so unable to use this app anymore.",f4a2e962-0c5a-4e88-95ea-a0520fed1a5c,Google Play Store,-0.9991703033447266,NEGATIVE
Commercial Bank of Ethiopia,3,2021-10-11,"The application is good but sometimes it doesn't respond my issues ie: Transfer,. In addition to this the application don't show my balance instade it only shows transaction history. If possible it's better if z app were able to show z exact balance sheet and fix a problem of not responding, if so I will rate z app ***** by adding z remaining 2 ** 10 Q.",75c186e2-5d20-4c07-ab82-4ae1f5987910,Google Play Store,-0.9942299127578735,NEGATIVE
Commercial Bank of Ethiopia,1,2022-02-06,"Currently the app is not working becuase I think they forgot to update it. It always shows'sync failed''. And there is no customer service online. People living abroad are having problems. It is a big shame. It is very annoying and not user friendly, People are using CBE just becuase salary is transferd there. The app is a total failur.",8b89f96f-0ff7-4617-bf74-964ceaa72bb6,Google Play Store,-0.9997491240501404,NEGATIVE
Commercial Bank of Ethiopia,3,2023-05-29,"The app is always buggy, you've to fix: 1. Transfer history. 2. The double(duplicate) transfer issue which everyone faces, were it gives our error and I've to transfer for a second time thinking it didn't work and both transferred transfers go through.",3075b2ab-3259-4869-a5ac-87d70212240c,Google Play Store,-0.9995988011360168,NEGATIVE
Commercial Bank of Ethiopia,5,2023-05-23,"It is a great app so far specially the speed is good. But it is important to know who send you money, so you should also show the sender's name if the receiver is in the sender's beneficiary list, because it shows the nick name of the receiver not the sender's name. Thank you.",0790562b-6dd1-459b-9d93-9e41e282ab64,Google Play Store,0.7779548168182373,POSITIVE
Commercial Bank of Ethiopia,5,2020-08-22,We'll designed user interface and easy to use app. Well done CBE. The last version was just boring and unattractive. This version looks so good that I'm seeing people logging in just to enjoy the view. Keep it up.,8fc3b91e-0dd5-4386-96e6-25c6da54073d,Google Play Store,0.9931294322013855,POSITIVE
Commercial Bank of Ethiopia,4,2021-04-18,"Really I troubled to use this application since last week, I've been using it more than 2 years. I don't know what's wrong with it now. It can't synchronize, even can't see any update in my account. I tried to repair and manage in setting, but not possible. Also you don't have any means of online communication/ chat. Could you please tell me what to do?",5bc12181-2b28-48e2-b454-b4b120ad2b26,Google Play Store,-0.9996029734611511,NEGATIVE
Commercial Bank of Ethiopia,4,2022-12-29,Sometimes I make transactions twice because of repository failed issue Its annoying The app gets too busy it may also be closed when the recent option is clicked. After making a transaction there is a download option but it says can't save the image. Other than this issues the app is user friendly,f4536334-6f9f-4766-b44b-e12bfb665da1,Google Play Store,-0.9937951564788818,NEGATIVE
Commercial Bank of Ethiopia,4,2023-04-11,Th app is great. But you can't make the same amount of payment with the same reason more that once. It will show an error but sometimes it transfer with the error. It should be fixed on the next update.,3e15ee1e-efc9-46d6-b032-750657ec49a2,Google Play Store,-0.9946944117546082,NEGATIVE
Commercial Bank of Ethiopia,2,2024-03-23,"1- Always mixes up sequence of transaction history and also takea very long to update those 2- doesnt generate the reciept page when you transfer to other banks, mostly displays an error image. 3- struggles to work in places with 2G connection. Generally its a good app since the USSD is a nightmare we will be ok with this.",f62e6afa-3471-452c-8855-d57612757b1c,Google Play Store,0.8552943468093872,POSITIVE
Commercial Bank of Ethiopia,2,2024-05-12,Good app but it fail to send on time the commission money is unnecessary and also their are some bug like recent transaction page don't show the recent one ...... Try to improve it's back system as a bank system people want it in different situations so it has to work every time as could as possible if you don't get it when you want why we use mobile banking not branch service as I conclusion personally I like the bank because it is CBE but not their digital banking system Thanks,8a9453e3-602f-4509-8582-102d4fc66dcf,Google Play Store,-0.9978784322738647,NEGATIVE
Commercial Bank of Ethiopia,1,2023-05-25,"Why doesn't it show your previous bank balances alongside the transactions! It should show previous balances too! Only shows recent transaction, it must show old transactions as well! It would be great if you could print your bank statement from the app",aff2ec84-1179-4c94-ab8e-58585c48d270,Google Play Store,-0.9934657216072083,NEGATIVE
Commercial Bank of Ethiopia,5,2020-08-05,Make it available to all smart phone. It selects some phone to be down load from play store. It also better to be transfer through xenders . Better from previous one but need some support to be available to all smart phone.,1132baf4-1d4e-4746-834e-506b36a35e67,Google Play Store,-0.9917810559272766,NEGATIVE
